2020-10-13 14:47:43,"b'RT @EMADmde: El Equipo de Entrenamiento de @EUTMSomalia \xf0\x9f\x87\xaa\xf0\x9f\x87\xba, en el que participan militares \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 @EjercitoTierra #MOPS, instruye a 40 militare\xe2\x80\xa6'"
2020-10-13 14:47:42,b'RT @juliocastrom: #covid19 Que significa un estudio fase III de vacunas? \nMetodolog\xc3\xada\nNinguno de estos preceptos b\xc3\xa1sicos de investigaci\xc3\xb3n p\xe2\x80\xa6'
2020-10-13 14:47:42,"b'RT @elchiringuitotv: \xf0\x9f\x9a\xa8 \xc3\x9aLTIMA HORA | @Cristiano,\nPOSITIVO en #COVID19. https://t.co/WBwVuKQ4j1'"
2020-10-13 14:47:41,"b'RT @Acess_Ec: #ElOro | En coordinaci\xc3\xb3n con @ARCSA_CZ7 efectuamos control a Laboratorio de Centro de Salud en #Machala, autorizado para real\xe2\x80\xa6'"
2020-10-13 14:47:41,"b'\xf0\x9f\x9a\xa8#COVID19: Anulan uso de hidroxicloroquina, ivermectina y azitromicina\n\xe2\x96\xb6Medicamentos son dejados sin efecto para ho\xe2\x80\xa6 https://t.co/1VYNJHZY9U'"
2020-10-13 14:47:41,"b'RT @porkestendencia: ""Sputnik V"":\nPorque se habla de que los Emiratos \xc3\x81rabes se suman a la Fase 3 de ensayos cl\xc3\xadnicos de dicha vacuna y que\xe2\x80\xa6'"
2020-10-13 14:47:40,b'RT @Emergenza24:RT @Milenio: Triste noticia: Sacrifican a 2.5 millones de visones por contagios de #Covid19 https://t.co/JiGRK6y5O0'
2020-10-13 14:47:40,"b'RT @juliocastrom: #covid19 Que significa un estudio fase III de vacunas? Metodolog\xc3\xada\nLa eficacia se mide a intervalos espec\xc3\xadficos (2 meses,\xe2\x80\xa6'"
2020-10-13 14:47:40,"b'RT @elchiringuitotv: \xf0\x9f\x9a\xa8 \xc3\x9aLTIMA HORA | @Cristiano,\nPOSITIVO en #COVID19. https://t.co/WBwVuKQ4j1'"
2020-10-13 14:47:40,b'RT @MercalOficial: De la mano de los #CLAP nuestros trabajadores de @MercalCarabobo_  se mantienen laborando cumpliendo las medidas de prev\xe2\x80\xa6'
2020-10-13 14:47:40,"b'RT @elchiringuitotv: \xf0\x9f\x9a\xa8 \xc3\x9aLTIMA HORA | @Cristiano,\nPOSITIVO en #COVID19. https://t.co/WBwVuKQ4j1'"
2020-10-13 14:47:37,b'El ensayo de apertura de gimnasios mostr\xc3\xb3 que con los protocolos establecidos no hubo riesgo de contagio. El \xc3\xbanico\xe2\x80\xa6 https://t.co/AJQUweu2k0'
2020-10-13 14:47:37,"b'RT @HLGatell: Estamos ante una crisis mundial, la humanidad entera sigue en riesgo por la pandemia de #COVID19 y la \xc3\xbanica manera de salir a\xe2\x80\xa6'"
2020-10-13 14:47:37,b'RT @juliocastrom: #covid19 Que significa un estudio fase III de vacunas? \nMetodolog\xc3\xada \nPara evaluar eficacia(cantidad de infecciones evitad\xe2\x80\xa6'
2020-10-13 14:47:34,b'RT @SportsPulso: \xf0\x9f\x9a\xa8La federaci\xc3\xb3n portuguesa de f\xc3\xbatbol anunci\xc3\xb3 que Cristiano Ronaldo dio positivo a #COVID19 \xf0\x9f\x9a\xa8\n\nEl delantero abandon\xc3\xb3 el entr\xe2\x80\xa6'
2020-10-13 14:47:34,"b'RT @lizconcha: #NoBajemosLaGuardia ante el #COVID19\xf0\x9f\xa6\xa0, sigue con el uso correcto y responsable del cubrebocas \xf0\x9f\x98\xb7 al salir de casa, mant\xc3\xa9n la\xe2\x80\xa6'"
2020-10-13 14:47:34,"b'RT @TinocoGRogelio: #COVID19 \n\n""Los virus tienden a ser m\xc3\xa1s agresivos cuando reci\xc3\xa9n aparecen y menos con el paso del tiempo...es probable q\xe2\x80\xa6'"
2020-10-13 14:47:33,b'RT @Cubacoopera_Ve3: Reconocimientos a los colaboradores de las brigadas del CDI Jos\xc3\xa9 Mar\xc3\xada Vargas y Camur\xc3\xad Chico del estado La Guaira; por\xe2\x80\xa6'
2020-10-13 14:47:33,b'RT @juliocastrom: #covid19 Que significa un estudio fase III de vacunas? Metodolog\xc3\xada\n-Unos pacientes reciben vacuna y otros placebo en prop\xe2\x80\xa6'
2020-10-13 14:47:32,"b'RT @elchiringuitotv: \xf0\x9f\x9a\xa8 \xc3\x9aLTIMA HORA | @Cristiano,\nPOSITIVO en #COVID19. https://t.co/WBwVuKQ4j1'"
2020-10-13 14:47:32,b'RT @lopezobrador_: El pueblo de M\xc3\xa9xico ha sido fundamental para evitar un descontrol de la epidemia de #COVID19. Conferencia matutina. http\xe2\x80\xa6'
2020-10-13 14:47:32,"b'#ElOro | En coordinaci\xc3\xb3n con @ARCSA_CZ7 efectuamos control a Laboratorio de Centro de Salud en #Machala, autorizado\xe2\x80\xa6 https://t.co/ywOvuBT6bM'"
2020-10-13 14:47:32,"b'RT @ViceVenezuela: #Ultimominuto || Ministro de Comunicaci\xc3\xb3n e Informaci\xc3\xb3n, @luchaalmada ofrece detalles sobre nuevos casos de #COVID19 en\xe2\x80\xa6'"
2020-10-13 14:47:32,b'#ATENTOS Cristiano Ronaldo da positivo a Covid-19\nDetalles\xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/1lHMs5LV5q \n#COVID19 #cristiano'
2020-10-13 14:47:31,b'RT @MCeleste1923: Per\xc3\xba (@SeleccionPeru) ha confirmado 2 positivos por #COVID19. \n\nSon Ra\xc3\xbal Ruid\xc3\xadaz y \xc3\x81lex Valera. \n\nEl @RCCelta explica que\xe2\x80\xa6'
2020-10-13 14:47:31,"b'RT @porquetendencia: ""Johnson &amp; Johnson"":\nPorque comunic\xc3\xb3 que suspende temporalmente las pruebas de su vacuna contra el #COVID19 \'debido a\xe2\x80\xa6'"
2020-10-13 14:47:30,"b'RT @luchaalmada: #BalanceCovid19 La Comisi\xc3\xb3n Presidencial para la Prevenci\xc3\xb3n del #Covid19 ha culminado su reuni\xc3\xb3n, presentando el siguiente\xe2\x80\xa6'"
2020-10-13 14:47:30,"b'RT @ViceVenezuela: #Ultimominuto || Ministro de Comunicaci\xc3\xb3n e Informaci\xc3\xb3n, @luchaalmada ofrece detalles sobre nuevos casos de #COVID19 en\xe2\x80\xa6'"
2020-10-13 14:47:30,b'RT @latinus_us: Vacunas contra #COVID19 se pagar\xc3\xa1n en parte con el dinero de los fideicomisos: AMLO. #Coronavirus\n#Latinus #Informaci\xc3\xb3nPara\xe2\x80\xa6'
2020-10-13 14:47:30,"b'RT @ViceVenezuela: #Ultimominuto || Ministro de Comunicaci\xc3\xb3n e Informaci\xc3\xb3n, @luchaalmada ofrece detalles sobre nuevos casos de #COVID19 en\xe2\x80\xa6'"
2020-10-13 14:47:29,b'RT @europapress: Cristiano Ronaldo da positivo por #COVID19 y abandona la concentraci\xc3\xb3n de Portugal https://t.co/oHvSipeU6G'
2020-10-13 14:47:29,b'Feli\xf0\x9f\xa5\xb3\xf0\x9f\x8e\x82\xf0\x9f\x8e\x89\xf0\x9f\x8e\x88#SiempreM\xc3\xa1sparalosDem\xc3\xa1s\n#Educacion #Covid19\n#Educaciondecalidad\n#Innovacion #SoyArrupe\n#Qu\xc3\xa9dateencasa\xe2\x80\xa6 https://t.co/HCcfeB7ZrK'
2020-10-13 14:47:28,b'Superando retos #tanishq #COVID19 https://t.co/ho0MytOG1n'
2020-10-13 14:47:27,b'RT @EntrenaEII: \xf0\x9f\x8e\xa5#V\xc3\x8dDEO | #DescubreTuUnidadEII es una campa\xc3\xb1a con la que queremos que pongas cara a los profesionales que te atienden.\n\nPor\xe2\x80\xa6'
2020-10-13 14:47:27,"b'RT @MINSAPCuba: Se confirmaron 17 nuevos casos de #COVID19, para un acumulado de 6 mil 017 en #Cuba \n\n290 casos activos \n283 con evoluci\xc3\xb3n\xe2\x80\xa6'"
2020-10-13 14:47:27,"b'RT @VertizPamela: \xe2\x9a\xa0\xef\xb8\x8f\xe2\x80\x9cCaso de reinfeccion x #COVID19 en un hombre de 25 a\xc3\xb1os en Nevada, confirmado x la secuencia genomica del virus; LA SEG\xe2\x80\xa6'"
2020-10-13 14:47:26,b'\xc3\x9aLTIMO MOMENTO! @selecaoportugal informa que @Cristiano dio positivo de coronavirus. El jugador no presenta s\xc3\xadntoma\xe2\x80\xa6 https://t.co/hmMjw8K6cI'
2020-10-13 14:47:26,b'RT @Gamavisionecu: #Internacional: Johnson &amp; Johnson detiene temporalmente los ensayos de su vacuna contra #COVID19 por un participante enf\xe2\x80\xa6'
2020-10-13 14:47:25,"b'RT @UnivDeportes: El legendario luchador, Fray Tormenta, se encuentra aislado y con ox\xc3\xadgeno a causa del #COVID19 \xf0\x9f\x98\x94\n\nhttps://t.co/g0sZADfDTs'"
2020-10-13 14:47:25,"b'RT @GNB_D531Sucre: Instalamos un Punto de bloqueo en el sector El Cumbre del municipio Sucre, con la finalidad de establecer los controles\xe2\x80\xa6'"
2020-10-13 14:47:23,b'RT @juliocastrom: #covid19 Que significa un estudio fase III de vacunas? . Hilo\nLos objetivos principales son\na) Eficacia = \n       1)Cu\xc3\xa1nt\xe2\x80\xa6'
2020-10-13 14:47:23,"b'RT @TinocoGRogelio: #COVID19\n""El riesgo de infecci\xc3\xb3n est\xc3\xa1 determinado por muchos factores conectados. A\xc3\xban no hay ning\xc3\xban estudio que determi\xe2\x80\xa6'"
2020-10-13 14:47:21,"b'RT @puntosigre: Recuerda que, por motivos de seguridad y #salud p\xc3\xbablica, los residuos de #medicamentos (que no provengan de pacientes u hog\xe2\x80\xa6'"
2020-10-13 14:47:20,"b'RT @elchiringuitotv: \xf0\x9f\x9a\xa8 \xc3\x9aLTIMA HORA | @Cristiano,\nPOSITIVO en #COVID19. https://t.co/WBwVuKQ4j1'"
2020-10-13 14:47:18,b'#EnVivo \xf0\x9f\x94\xb4Este martes 13 de octubre se reportan 72 nuevos contagios de #COVID19 y 5 fallecimientos \n\n\xf0\x9f\x94\xb9728 casos acti\xe2\x80\xa6 https://t.co/USdeRhSgDo'
2020-10-13 14:47:18,b'RT @SinLinea_Mx: Firma el convenio entre el \nGobierno y  tres empresas farmac\xc3\xa9uticas que suministrar\xc3\xa1n la vacuna contra la #COVID19 a #M\xc3\xa9xi\xe2\x80\xa6'
2020-10-13 14:47:18,"b'RT @HLGatell: Estamos ante una crisis mundial, la humanidad entera sigue en riesgo por la pandemia de #COVID19 y la \xc3\xbanica manera de salir a\xe2\x80\xa6'"
2020-10-13 14:47:18,b'2000 voluntarios que han probado la vacuna rusa Sputnik V no se han contagiado de #COVID19.\nLos Emiratos \xc3\x81rabes Uni\xe2\x80\xa6 https://t.co/AxG5uau11c'
2020-10-13 14:47:18,b'Feli\xf0\x9f\xa5\xb3\xf0\x9f\x8e\x82\xf0\x9f\x8e\x89\xf0\x9f\x8e\x88#SiempreM\xc3\xa1sparalosDem\xc3\xa1s\n#Educacion #Covid19\n#Educaciondecalidad\n#Innovacion #SoyArrupe\n#Qu\xc3\xa9dateencasa\xe2\x80\xa6 https://t.co/DTkXtkg9Bg'
2020-10-13 14:47:17,"b'RT @consaludmental: Mujeres, poblaci\xc3\xb3n infantil, migrantes, personas mayores y personas sin hogar han podido vivir un empeoramiento de la #\xe2\x80\xa6'"
